,default_cat,pdays_cat,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job,marital,education,housing,loan,contact,month,day_of_week,poutcome,age,campaign,previous
3237,no,0,1.1,93.994,-36.4,4.86,5191.0,services,married,basic.4y,no,no,telephone,may,thu,nonexistent,33,1,0
27724,no,0,-1.8,92.843,-50.0,1.799,5099.1,admin.,single,basic.9y,no,no,cellular,mar,tue,nonexistent,26,1,0
36585,no,0,-2.9,92.963,-40.8,1.26,5076.2,unemployed,married,basic.6y,no,no,cellular,jun,thu,failure,51,2,1
34714,no,0,-1.8,92.893,-46.2,1.266,5099.1,blue-collar,single,professional.course,yes,no,cellular,may,thu,failure,31,5,1
5620,unknown|yes,0,1.1,93.994,-36.4,4.857,5191.0,blue-collar,married,basic.4y,yes,no,telephone,may,mon,nonexistent,50,1,0
14976,no,0,1.4,93.918,-42.7,4.958,5228.1,management,married,university.degree,no,no,cellular,jul,thu,nonexistent,33,7,0
20545,no,0,1.4,93.444,-36.1,4.966,5228.1,technician,divorced,professional.course,yes,no,cellular,aug,tue,nonexistent,38,2,0
25380,no,0,-0.1,93.2,-42.0,4.153,5195.8,blue-collar,married,professional.course,yes,no,cellular,nov,tue,nonexistent,35,1,0
18805,unknown|yes,0,1.4,93.918,-42.7,4.968,5228.1,retired,married,university.degree,no,no,cellular,jul,thu,nonexistent,51,3,0
6345,no,0,1.1,93.994,-36.4,4.857,5191.0,admin.,married,high.school,yes,no,telephone,may,tue,nonexistent,50,19,0
6140,no,0,1.1,93.994,-36.4,4.857,5191.0,management,married,university.degree,yes,no,telephone,may,tue,nonexistent,33,1,0
785,no,0,1.1,93.994,-36.4,4.856,5191.0,self-employed,married,university.degree,no,no,telephone,may,wed,nonexistent,50,1,0
30412,no,0,-1.8,93.075,-47.1,1.365,5099.1,services,married,high.school,no,no,cellular,apr,thu,nonexistent,35,2,0
23180,no,0,1.4,93.444,-36.1,4.965,5228.1,unemployed,divorced,professional.course,yes,no,cellular,aug,tue,nonexistent,41,3,0
27742,no,0,-1.8,92.843,-50.0,1.757,5099.1,technician,married,professional.course,yes,yes,cellular,mar,thu,nonexistent,38,2,0
31787,no,0,-1.8,92.893,-46.2,1.327,5099.1,management,married,university.degree,no,no,cellular,may,thu,nonexistent,40,1,0
8037,no,0,1.4,94.465,-41.8,4.865,5228.1,blue-collar,married,basic.4y,yes,no,telephone,jun,mon,nonexistent,52,3,0
8316,unknown|yes,0,1.4,94.465,-41.8,4.864,5228.1,blue-collar,married,basic.9y,no,no,telephone,jun,tue,nonexistent,41,2,0
6314,no,0,1.1,93.994,-36.4,4.857,5191.0,retired,married,high.school,yes,no,telephone,may,tue,nonexistent,55,5,0
22059,no,0,1.4,93.444,-36.1,4.964,5228.1,admin.,divorced,university.degree,yes,no,cellular,aug,wed,nonexistent,53,4,0
18561,unknown|yes,0,1.4,93.918,-42.7,4.968,5228.1,entrepreneur,married,university.degree,yes,no,cellular,jul,thu,nonexistent,36,7,0
2170,no,0,1.1,93.994,-36.4,4.857,5191.0,retired,divorced,professional.course,no,no,telephone,may,mon,nonexistent,54,3,0
14140,no,0,1.4,93.918,-42.7,4.962,5228.1,management,single,university.degree,yes,no,cellular,jul,mon,nonexistent,29,3,0
18698,no,0,1.4,93.918,-42.7,4.968,5228.1,admin.,single,professional.course,yes,yes,cellular,jul,thu,nonexistent,30,18,0
26425,no,0,-0.1,93.2,-42.0,4.076,5195.8,admin.,single,university.degree,yes,no,cellular,nov,thu,nonexistent,50,1,0
11827,unknown|yes,0,1.4,94.465,-41.8,4.959,5228.1,blue-collar,married,basic.4y,yes,no,telephone,jun,fri,nonexistent,53,18,0
25841,no,0,-0.1,93.2,-42.0,4.12,5195.8,admin.,single,university.degree,no,no,cellular,nov,wed,nonexistent,40,2,0
6592,no,0,1.1,93.994,-36.4,4.857,5191.0,admin.,married,high.school,yes,no,telephone,may,wed,nonexistent,55,2,0
37237,no,15,-2.9,92.201,-31.4,0.881,5076.2,retired,married,basic.9y,no,no,cellular,aug,fri,success,73,1,1
7598,no,0,1.1,93.994,-36.4,4.864,5191.0,entrepreneur,married,university.degree,yes,no,telephone,may,fri,nonexistent,49,2,0
24330,no,0,-0.1,93.2,-42.0,4.191,5195.8,services,divorced,high.school,yes,no,cellular,nov,mon,nonexistent,45,1,0
4653,unknown|yes,0,1.1,93.994,-36.4,4.858,5191.0,blue-collar,married,high.school,yes,no,telephone,may,wed,nonexistent,38,1,0
28234,no,0,-1.8,93.075,-47.1,1.453,5099.1,retired,single,basic.4y,yes,yes,cellular,apr,tue,nonexistent,40,1,0
33220,no,0,-1.8,92.893,-46.2,1.291,5099.1,management,single,university.degree,no,no,cellular,may,tue,nonexistent,39,12,0
19804,no,0,1.4,93.444,-36.1,4.966,5228.1,technician,single,university.degree,yes,yes,cellular,aug,fri,nonexistent,40,2,0
7070,no,0,1.1,93.994,-36.4,4.86,5191.0,services,divorced,high.school,no,no,telephone,may,thu,nonexistent,44,5,0
38786,no,6,-3.4,92.649,-30.1,0.714,5017.5,self-employed,married,university.degree,yes,no,cellular,nov,thu,failure,32,1,3
5745,no,0,1.1,93.994,-36.4,4.857,5191.0,admin.,single,high.school,no,yes,telephone,may,mon,nonexistent,29,1,0
17442,unknown|yes,0,1.4,93.918,-42.7,4.962,5228.1,blue-collar,married,basic.4y,no,no,cellular,jul,mon,nonexistent,56,6,0
29513,no,0,-1.8,93.075,-47.1,1.405,5099.1,management,married,university.degree,no,no,cellular,apr,mon,nonexistent,37,1,0
26047,no,0,-0.1,93.2,-42.0,4.12,5195.8,entrepreneur,married,basic.9y,no,yes,cellular,nov,wed,failure,56,2,1
11952,no,0,1.4,94.465,-41.8,4.958,5228.1,services,married,high.school,yes,no,telephone,jun,tue,nonexistent,30,5,0
929,unknown|yes,0,1.1,93.994,-36.4,4.856,5191.0,services,married,high.school,yes,no,telephone,may,wed,nonexistent,36,2,0
40329,no,18,-1.7,94.027,-38.3,0.898,4991.6,student,single,university.degree,yes,no,cellular,aug,mon,failure,31,3,3
22859,no,0,1.4,93.444,-36.1,4.965,5228.1,admin.,married,university.degree,yes,no,cellular,aug,mon,nonexistent,40,3,0
8768,no,0,1.4,94.465,-41.8,4.866,5228.1,admin.,married,university.degree,no,no,telephone,jun,thu,nonexistent,34,1,0
11121,no,0,1.4,94.465,-41.8,4.961,5228.1,blue-collar,married,basic.6y,no,no,telephone,jun,thu,nonexistent,35,31,0
28806,no,0,-1.8,93.075,-47.1,1.41,5099.1,admin.,divorced,university.degree,yes,no,cellular,apr,thu,nonexistent,40,2,0
11739,no,0,1.4,94.465,-41.8,4.959,5228.1,entrepreneur,married,professional.course,no,no,telephone,jun,fri,nonexistent,48,12,0
2012,no,0,1.1,93.994,-36.4,4.857,5191.0,blue-collar,married,basic.6y,yes,no,telephone,may,mon,nonexistent,44,5,0
17301,no,0,1.4,93.918,-42.7,4.962,5228.1,management,single,university.degree,yes,yes,cellular,jul,fri,nonexistent,25,5,0
38593,no,0,-3.4,92.431,-26.9,0.72,5017.5,admin.,single,university.degree,yes,no,cellular,oct,fri,nonexistent,37,2,0
18995,no,0,1.4,93.444,-36.1,4.968,5228.1,technician,married,university.degree,yes,no,cellular,aug,tue,nonexistent,30,2,0
27848,no,0,-1.8,92.843,-50.0,1.614,5099.1,technician,married,professional.course,no,no,cellular,mar,tue,nonexistent,46,2,0
21319,no,0,1.4,93.444,-36.1,4.963,5228.1,admin.,single,university.degree,no,no,cellular,aug,mon,nonexistent,30,2,0
26175,no,0,-0.1,93.2,-42.0,4.12,5195.8,blue-collar,married,basic.6y,yes,no,cellular,nov,wed,nonexistent,36,6,0
40717,no,0,-1.1,94.199,-37.5,0.877,4963.6,technician,single,professional.course,no,no,cellular,sep,tue,failure,30,2,1
16393,no,0,1.4,93.918,-42.7,4.963,5228.1,services,single,basic.9y,no,no,cellular,jul,wed,nonexistent,24,1,0
11173,unknown|yes,0,1.4,94.465,-41.8,4.961,5228.1,housemaid,married,professional.course,yes,no,telephone,jun,thu,nonexistent,45,2,0
22974,unknown|yes,0,1.4,93.444,-36.1,4.965,5228.1,housemaid,married,basic.4y,yes,no,cellular,aug,mon,nonexistent,59,2,0
36139,no,1,-1.8,92.893,-46.2,1.27,5099.1,blue-collar,married,basic.9y,yes,no,cellular,may,wed,success,37,2,1
40529,no,0,-1.7,94.027,-38.3,0.891,4991.6,retired,divorced,university.degree,no,no,cellular,aug,mon,failure,72,16,1
18023,unknown|yes,0,1.4,93.918,-42.7,4.963,5228.1,services,single,high.school,yes,no,cellular,jul,wed,nonexistent,25,1,0
1141,unknown|yes,0,1.1,93.994,-36.4,4.856,5191.0,blue-collar,married,basic.9y,no,no,telephone,may,wed,nonexistent,45,3,0
10234,unknown|yes,0,1.4,94.465,-41.8,4.96,5228.1,technician,married,basic.6y,no,yes,telephone,jun,mon,nonexistent,38,6,0
15437,unknown|yes,0,1.4,93.918,-42.7,4.957,5228.1,blue-collar,married,basic.9y,no,no,cellular,jul,fri,nonexistent,57,1,0
16746,no,0,1.4,93.918,-42.7,4.962,5228.1,entrepreneur,single,high.school,yes,yes,cellular,jul,thu,nonexistent,41,20,0
3135,no,0,1.1,93.994,-36.4,4.86,5191.0,admin.,married,high.school,no,no,telephone,may,thu,nonexistent,31,1,0
39303,no,0,-1.8,93.369,-34.8,0.644,5008.7,admin.,married,university.degree,yes,no,telephone,mar,wed,nonexistent,59,7,0
18631,no,0,1.4,93.918,-42.7,4.968,5228.1,blue-collar,married,basic.9y,yes,no,telephone,jul,thu,nonexistent,54,1,0
17862,no,0,1.4,93.918,-42.7,4.961,5228.1,blue-collar,married,basic.6y,no,yes,cellular,jul,tue,nonexistent,48,1,0
34601,no,0,-1.8,92.893,-46.2,1.266,5099.1,blue-collar,single,basic.9y,no,no,cellular,may,thu,failure,31,1,1
28019,unknown|yes,0,-1.8,93.075,-47.1,1.483,5099.1,blue-collar,married,basic.4y,yes,yes,cellular,apr,thu,failure,41,1,2
36037,no,0,-1.8,92.893,-46.2,1.266,5099.1,technician,single,university.degree,yes,no,cellular,may,tue,nonexistent,31,1,0
10214,unknown|yes,0,1.4,94.465,-41.8,4.96,5228.1,admin.,married,high.school,yes,no,telephone,jun,mon,nonexistent,46,2,0
36798,no,0,-2.9,92.963,-40.8,1.26,5076.2,entrepreneur,divorced,university.degree,yes,no,cellular,jun,mon,failure,35,2,1
39972,no,0,-1.7,94.055,-39.8,0.761,4991.6,unemployed,single,university.degree,no,no,cellular,jun,tue,nonexistent,34,1,0
24957,no,0,-0.1,93.2,-42.0,4.153,5195.8,management,married,university.degree,yes,no,cellular,nov,tue,nonexistent,43,1,0
36278,no,0,-2.9,92.963,-40.8,1.266,5076.2,management,married,university.degree,yes,no,cellular,jun,mon,nonexistent,49,1,0
35436,no,0,-1.8,92.893,-46.2,1.244,5099.1,blue-collar,divorced,professional.course,yes,no,cellular,may,mon,nonexistent,49,10,0
17518,no,0,1.4,93.918,-42.7,4.962,5228.1,blue-collar,married,basic.4y,yes,no,cellular,jul,mon,nonexistent,47,4,0
13751,no,0,1.4,93.918,-42.7,4.963,5228.1,admin.,single,university.degree,yes,yes,cellular,jul,thu,nonexistent,31,1,0
10517,no,0,1.4,94.465,-41.8,4.961,5228.1,blue-collar,married,basic.9y,yes,no,telephone,jun,tue,nonexistent,43,1,0
34597,no,0,-1.8,92.893,-46.2,1.266,5099.1,blue-collar,single,basic.4y,yes,yes,cellular,may,thu,failure,24,1,1
7462,no,0,1.1,93.994,-36.4,4.864,5191.0,admin.,married,university.degree,no,no,telephone,may,fri,nonexistent,33,1,0
39183,no,6,-1.8,93.369,-34.8,0.653,5008.7,unemployed,married,high.school,no,no,telephone,mar,fri,success,28,4,1
9343,unknown|yes,0,1.4,94.465,-41.8,4.967,5228.1,management,married,basic.6y,yes,no,telephone,jun,fri,nonexistent,39,3,0
12338,no,0,1.4,93.918,-42.7,4.959,5228.1,technician,single,high.school,yes,no,telephone,jul,fri,nonexistent,34,2,0
37448,no,0,-2.9,92.201,-31.4,0.879,5076.2,admin.,married,university.degree,no,no,cellular,aug,wed,failure,44,1,1
9429,no,0,1.4,94.465,-41.8,4.967,5228.1,entrepreneur,married,high.school,yes,no,telephone,jun,fri,nonexistent,31,3,0
38255,no,0,-3.4,92.431,-26.9,0.742,5017.5,retired,single,university.degree,no,no,telephone,oct,tue,nonexistent,71,1,0
39898,no,0,-1.7,94.055,-39.8,0.732,4991.6,entrepreneur,married,university.degree,yes,no,telephone,jun,fri,nonexistent,41,1,0
1999,no,0,1.1,93.994,-36.4,4.857,5191.0,blue-collar,single,basic.4y,yes,no,telephone,may,mon,nonexistent,47,2,0
24371,no,0,-0.1,93.2,-42.0,4.191,5195.8,admin.,married,basic.9y,no,no,cellular,nov,mon,nonexistent,54,2,0
34634,unknown|yes,0,-1.8,92.893,-46.2,1.266,5099.1,entrepreneur,married,basic.9y,yes,yes,cellular,may,thu,nonexistent,39,2,0
2283,no,0,1.1,93.994,-36.4,4.856,5191.0,admin.,divorced,university.degree,yes,no,telephone,may,tue,nonexistent,57,1,0
28948,unknown|yes,0,-1.8,93.075,-47.1,1.405,5099.1,unemployed,married,basic.4y,yes,no,cellular,apr,fri,nonexistent,50,1,0
28678,no,0,-1.8,93.075,-47.1,1.41,5099.1,management,single,university.degree,yes,no,cellular,apr,thu,nonexistent,24,1,0
13394,no,0,1.4,93.918,-42.7,4.962,5228.1,blue-collar,single,basic.4y,yes,no,cellular,jul,wed,nonexistent,27,5,0
22792,no,0,1.4,93.444,-36.1,4.965,5228.1,technician,single,professional.course,yes,no,cellular,aug,mon,nonexistent,37,2,0
6440,no,0,1.1,93.994,-36.4,4.857,5191.0,blue-collar,married,basic.9y,no,no,telephone,may,wed,nonexistent,35,6,0
28005,no,0,-1.8,93.075,-47.1,1.498,5099.1,admin.,single,university.degree,no,yes,cellular,apr,wed,nonexistent,34,2,0
6032,no,0,1.1,93.994,-36.4,4.857,5191.0,management,married,basic.4y,yes,no,telephone,may,tue,nonexistent,43,1,0
33164,no,0,-1.8,92.893,-46.2,1.291,5099.1,admin.,divorced,high.school,yes,no,cellular,may,tue,nonexistent,47,1,0
30382,unknown|yes,0,-1.8,93.075,-47.1,1.365,5099.1,retired,divorced,basic.9y,yes,no,cellular,apr,thu,failure,38,3,1
34406,no,0,-1.8,92.893,-46.2,1.266,5099.1,services,married,high.school,no,no,cellular,may,thu,nonexistent,25,2,0
11778,unknown|yes,0,1.4,94.465,-41.8,4.959,5228.1,retired,divorced,basic.4y,no,yes,telephone,jun,fri,nonexistent,59,3,0
19544,unknown|yes,0,1.4,93.444,-36.1,4.968,5228.1,services,married,basic.4y,yes,no,cellular,aug,thu,nonexistent,48,1,0
17158,unknown|yes,0,1.4,93.918,-42.7,4.962,5228.1,technician,divorced,university.degree,yes,no,cellular,jul,fri,nonexistent,51,1,0
11382,unknown|yes,0,1.4,94.465,-41.8,4.959,5228.1,self-employed,married,basic.6y,no,no,telephone,jun,fri,nonexistent,29,11,0
4659,no,0,1.1,93.994,-36.4,4.858,5191.0,self-employed,married,university.degree,yes,yes,telephone,may,wed,nonexistent,46,1,0
12499,no,0,1.4,93.918,-42.7,4.96,5228.1,services,single,high.school,no,no,cellular,jul,mon,nonexistent,43,1,0
9102,no,0,1.4,94.465,-41.8,4.967,5228.1,blue-collar,married,basic.9y,no,no,telephone,jun,fri,nonexistent,33,1,0
10059,no,0,1.4,94.465,-41.8,4.958,5228.1,admin.,married,high.school,no,no,telephone,jun,thu,nonexistent,30,2,0
34620,no,0,-1.8,92.893,-46.2,1.266,5099.1,blue-collar,married,basic.4y,yes,yes,cellular,may,thu,nonexistent,51,2,0
20591,no,0,1.4,93.444,-36.1,4.966,5228.1,technician,married,professional.course,no,no,cellular,aug,tue,nonexistent,41,2,0
36646,no,0,-2.9,92.963,-40.8,1.26,5076.2,management,married,university.degree,yes,no,telephone,jun,thu,nonexistent,34,3,0
37833,no,0,-2.9,92.201,-31.4,0.829,5076.2,retired,divorced,high.school,no,no,cellular,aug,thu,failure,58,2,1
5890,unknown|yes,0,1.1,93.994,-36.4,4.857,5191.0,housemaid,married,basic.4y,no,no,telephone,may,mon,nonexistent,53,3,0
14379,no,0,1.4,93.918,-42.7,4.962,5228.1,blue-collar,married,basic.9y,yes,no,cellular,jul,mon,nonexistent,44,3,0
19091,no,0,1.4,93.444,-36.1,4.968,5228.1,technician,divorced,professional.course,yes,no,cellular,aug,tue,nonexistent,34,3,0
24313,no,0,-0.1,93.2,-42.0,4.191,5195.8,blue-collar,married,basic.9y,yes,no,cellular,nov,mon,nonexistent,46,1,0
16718,no,0,1.4,93.918,-42.7,4.963,5228.1,blue-collar,single,professional.course,yes,no,cellular,jul,wed,nonexistent,26,2,0
36586,no,0,-2.9,92.963,-40.8,1.26,5076.2,admin.,single,university.degree,yes,no,cellular,jun,thu,nonexistent,45,1,0
29817,no,0,-1.8,93.075,-47.1,1.405,5099.1,services,married,university.degree,yes,no,cellular,apr,mon,nonexistent,42,4,0
39175,no,10,-1.8,93.369,-34.8,0.654,5008.7,blue-collar,single,basic.9y,no,no,cellular,mar,thu,success,25,2,2
33713,no,0,-1.8,92.893,-46.2,1.281,5099.1,student,single,high.school,yes,no,cellular,may,wed,nonexistent,28,1,0
10652,no,0,1.4,94.465,-41.8,4.961,5228.1,retired,married,basic.4y,yes,no,telephone,jun,tue,nonexistent,58,1,0
34552,no,0,-1.8,92.893,-46.2,1.266,5099.1,admin.,single,high.school,yes,no,cellular,may,thu,failure,31,1,1
32411,no,0,-1.8,92.893,-46.2,1.313,5099.1,admin.,married,university.degree,yes,no,cellular,may,fri,nonexistent,34,2,0
16981,unknown|yes,0,1.4,93.918,-42.7,4.962,5228.1,retired,single,professional.course,yes,no,cellular,jul,thu,nonexistent,59,1,0
25002,no,0,-0.1,93.2,-42.0,4.153,5195.8,technician,single,university.degree,no,no,cellular,nov,tue,nonexistent,32,2,0
3745,unknown|yes,0,1.1,93.994,-36.4,4.859,5191.0,admin.,married,high.school,yes,no,telephone,may,fri,nonexistent,35,14,0
17377,unknown|yes,0,1.4,93.918,-42.7,4.962,5228.1,blue-collar,single,high.school,no,no,cellular,jul,mon,nonexistent,44,2,0
38222,no,0,-3.4,92.431,-26.9,0.74,5017.5,retired,married,high.school,no,no,cellular,oct,wed,nonexistent,63,1,0
39384,no,0,-1.8,93.369,-34.8,0.635,5008.7,admin.,single,university.degree,no,no,cellular,mar,tue,nonexistent,27,4,0
23384,no,0,1.4,93.444,-36.1,4.964,5228.1,management,married,university.degree,no,no,cellular,aug,wed,nonexistent,54,2,0
1876,no,0,1.1,93.994,-36.4,4.855,5191.0,admin.,divorced,university.degree,no,no,telephone,may,fri,nonexistent,33,1,0
22197,no,0,1.4,93.444,-36.1,4.963,5228.1,technician,single,professional.course,yes,no,cellular,aug,thu,nonexistent,30,1,0
3761,unknown|yes,0,1.1,93.994,-36.4,4.859,5191.0,services,divorced,basic.4y,yes,no,telephone,may,fri,nonexistent,50,1,0
39825,no,0,-1.7,94.055,-39.8,0.713,4991.6,entrepreneur,single,high.school,no,no,telephone,jun,tue,nonexistent,26,1,0
35830,no,0,-1.8,92.893,-46.2,1.259,5099.1,technician,married,professional.course,yes,no,cellular,may,fri,nonexistent,44,1,0
13656,no,0,1.4,93.918,-42.7,4.963,5228.1,blue-collar,married,university.degree,yes,no,cellular,jul,thu,nonexistent,39,1,0
13148,no,0,1.4,93.918,-42.7,4.962,5228.1,admin.,single,high.school,no,no,cellular,jul,wed,nonexistent,31,4,0
37394,no,15,-2.9,92.201,-31.4,0.879,5076.2,admin.,married,high.school,yes,no,cellular,aug,wed,success,49,2,1
15815,unknown|yes,0,1.4,93.918,-42.7,4.96,5228.1,entrepreneur,married,university.degree,no,no,cellular,jul,mon,nonexistent,38,1,0
3322,unknown|yes,0,1.1,93.994,-36.4,4.86,5191.0,management,married,university.degree,yes,no,telephone,may,thu,nonexistent,60,2,0
39247,no,0,-1.8,93.369,-34.8,0.65,5008.7,admin.,divorced,university.degree,yes,no,cellular,mar,thu,failure,53,1,1
22439,no,0,1.4,93.444,-36.1,4.964,5228.1,housemaid,married,professional.course,no,no,cellular,aug,fri,nonexistent,39,1,0
3312,no,0,1.1,93.994,-36.4,4.86,5191.0,unemployed,divorced,basic.4y,yes,no,telephone,may,thu,nonexistent,35,1,0
38707,no,0,-3.4,92.649,-30.1,0.715,5017.5,housemaid,married,basic.4y,yes,no,cellular,nov,tue,nonexistent,71,2,0
12745,unknown|yes,0,1.4,93.918,-42.7,4.962,5228.1,blue-collar,married,basic.6y,yes,no,telephone,jul,tue,nonexistent,46,3,0
8211,unknown|yes,0,1.4,94.465,-41.8,4.864,5228.1,blue-collar,married,basic.9y,no,no,telephone,jun,tue,nonexistent,41,1,0
17744,no,0,1.4,93.918,-42.7,4.961,5228.1,services,divorced,professional.course,yes,no,telephone,jul,tue,nonexistent,47,1,0
21393,no,0,1.4,93.444,-36.1,4.963,5228.1,technician,single,university.degree,yes,no,cellular,aug,tue,nonexistent,40,1,0
16021,no,0,1.4,93.918,-42.7,4.961,5228.1,retired,married,basic.4y,no,no,cellular,jul,tue,nonexistent,59,5,0
34295,no,0,-1.8,92.893,-46.2,1.266,5099.1,blue-collar,single,basic.9y,yes,no,cellular,may,thu,nonexistent,26,1,0
15117,no,0,1.4,93.918,-42.7,4.958,5228.1,housemaid,divorced,basic.9y,yes,no,cellular,jul,thu,nonexistent,39,1,0
22214,no,0,1.4,93.444,-36.1,4.963,5228.1,admin.,married,university.degree,no,no,cellular,aug,thu,nonexistent,51,1,0
4493,unknown|yes,0,1.1,93.994,-36.4,4.856,5191.0,blue-collar,married,basic.9y,yes,no,telephone,may,tue,nonexistent,27,2,0
22061,no,0,1.4,93.444,-36.1,4.964,5228.1,admin.,married,university.degree,no,no,cellular,aug,wed,nonexistent,30,2,0
3113,no,0,1.1,93.994,-36.4,4.86,5191.0,services,married,basic.9y,no,no,telephone,may,thu,nonexistent,32,1,0
35644,no,0,-1.8,92.893,-46.2,1.244,5099.1,services,married,high.school,yes,no,cellular,may,mon,nonexistent,48,1,0
33633,no,0,-1.8,92.893,-46.2,1.281,5099.1,technician,single,university.degree,yes,yes,cellular,may,wed,nonexistent,35,2,0
39495,no,0,-1.8,93.749,-34.6,0.644,5008.7,retired,married,high.school,yes,no,cellular,apr,thu,nonexistent,77,7,0
4913,no,0,1.1,93.994,-36.4,4.858,5191.0,management,married,university.degree,yes,no,telephone,may,wed,nonexistent,48,2,0
5464,no,0,1.1,93.994,-36.4,4.857,5191.0,management,married,university.degree,yes,yes,telephone,may,fri,nonexistent,47,3,0
22767,no,0,1.4,93.444,-36.1,4.965,5228.1,technician,married,professional.course,no,yes,cellular,aug,mon,nonexistent,35,2,0
27013,no,0,-0.1,93.2,-42.0,4.021,5195.8,blue-collar,married,basic.9y,yes,yes,cellular,nov,fri,failure,37,3,1
5483,no,0,1.1,93.994,-36.4,4.857,5191.0,housemaid,married,professional.course,yes,no,telephone,may,mon,nonexistent,42,2,0
31346,no,0,-1.8,92.893,-46.2,1.334,5099.1,admin.,married,high.school,yes,no,cellular,may,wed,nonexistent,27,2,0
12607,unknown|yes,0,1.4,93.918,-42.7,4.96,5228.1,retired,married,university.degree,no,no,telephone,jul,mon,nonexistent,59,2,0
39382,no,0,-1.8,93.369,-34.8,0.635,5008.7,management,married,university.degree,yes,no,cellular,mar,tue,nonexistent,34,4,0
3829,no,0,1.1,93.994,-36.4,4.859,5191.0,blue-collar,divorced,university.degree,yes,no,telephone,may,fri,nonexistent,27,2,0
16727,no,0,1.4,93.918,-42.7,4.963,5228.1,services,married,basic.9y,yes,no,telephone,jul,wed,nonexistent,32,3,0
30511,unknown|yes,0,-1.8,92.893,-46.2,1.354,5099.1,blue-collar,married,university.degree,yes,no,cellular,may,mon,nonexistent,60,5,0
37476,no,0,-2.9,92.201,-31.4,0.873,5076.2,admin.,divorced,university.degree,yes,no,cellular,aug,thu,failure,45,3,1
37766,no,0,-2.9,92.201,-31.4,0.843,5076.2,admin.,married,university.degree,no,no,cellular,aug,mon,nonexistent,34,2,0
